row_number,strt_lon,strt_lat,end_lon,end_lat,m,km,minutes,hours
332,-71.056868,42.360583,-71.077303,42.349673,2647,2.647,11.63333333,0.193888889
333,-71.09788,42.344763,-71.056868,42.360583,4676,4.676,20.7,0.345
334,-71.105828,42.347527,-71.051601,42.35977,5267,5.267,24.76666667,0.412777778
335,-71.074182,42.338623,-71.124565,42.363732,6531,6.531,27.35,0.455833333
336,-71.07403,42.334057,-71.055407,42.356755,3831,3.831,16.25,0.270833333
337,-71.0833545,42.3281898,-71.055407,42.356755,4616,4.616,19.13333333,0.318888889
338,-71.056067,42.362811,-71.088088,42.347265,5082,5.082,21.96666667,0.366111111
339,-71.060868,42.366231,-71.073644,42.350989,3861,3.861,15.55,0.259166667
340,-71.13802,42.361667,-71.074182,42.338623,8776,8.776,34.48333333,0.574722222
341,-71.085954,42.348717,-71.089886,42.350851,545,0.545,4.45,0.074166667
342,-71.085918,42.343864,-71.09788,42.344763,1753,1.753,6.816666667,0.113611111
343,-71.073644,42.350989,-71.060868,42.366231,3036,3.036,13.03333333,0.217222222
344,-71.09788,42.344763,-71.076163,42.347433,2283,2.283,10.15,0.169166667
345,-71.123831,42.352261,-71.085954,42.348717,3680,3.68,11.73333333,0.195555556
346,-71.07403,42.334057,-71.077303,42.349673,2214,2.214,10.15,0.169166667
347,-71.045461,42.351821,-71.076847,42.341332,3797,3.797,15.25,0.254166667
348,-71.059364,42.359677,-71.076847,42.341332,2959,2.959,12.35,0.205833333
349,-71.0833545,42.3281898,-71.0790969,42.3348756,892,0.892,3.583333333,0.059722222
350,-71.059364,42.359677,-71.137313,42.353334,7716,7.716,28.6,0.476666667
351,-71.050699,42.357143,-71.077303,42.349673,3087,3.087,12.93333333,0.215555556
352,-71.074182,42.338623,-71.0790969,42.3348756,580,0.58,2.383333333,0.039722222
353,-71.0833545,42.3281898,-71.059364,42.359677,4406,4.406,18.16666667,0.302777778
354,-71.056868,42.360583,-71.088496,42.335911,4211,4.211,18.25,0.304166667
355,-71.102797,42.337171,-71.090179,42.341814,1686,1.686,6.2,0.103333333
356,-71.096831,42.349046,-71.059364,42.359677,4811,4.811,16.95,0.2825
357,-71.099855,42.346171,-71.09788,42.344763,636,0.636,3.516666667,0.058611111
358,-71.077303,42.349673,-71.076163,42.347433,277,0.277,4.95,0.0825
359,-71.085918,42.343864,-71.056067,42.362811,4316,4.316,18.58333333,0.309722222
360,-71.070378,42.352096,-71.137313,42.353334,6947,6.947,24.48333333,0.408055556
361,-71.056868,42.360583,-71.045461,42.351821,1796,1.796,8.933333333,0.148888889
362,-71.0833545,42.3281898,-71.146452,42.357247,8588,8.588,35.75,0.595833333
363,-71.068922,42.341522,-71.056067,42.362811,3103,3.103,14.06666667,0.234444444
364,-71.089886,42.350851,-71.068922,42.341522,2637,2.637,14.58333333,0.243055556
365,-71.094734,42.331567,-71.045461,42.351821,5731,5.731,24.76666667,0.412777778
366,-71.0833545,42.3281898,-71.044624,42.353412,5562,5.562,22.96666667,0.382777778
367,-71.137313,42.353334,-71.085954,42.348717,4647,4.647,14.4,0.24
368,-71.094734,42.331567,-71.13802,42.361667,8330,8.33,32.58333333,0.543055556
369,-71.070378,42.352096,-71.076163,42.347433,1093,1.093,7.35,0.1225
370,-71.094734,42.331567,-71.060868,42.366231,6795,6.795,27.03333333,0.450555556
371,-71.09788,42.344763,-71.0833545,42.3281898,4106,4.106,19.55,0.325833333
372,-71.099855,42.346171,-71.085954,42.348717,1468,1.468,6.683333333,0.111388889
373,-71.07403,42.334057,-71.123831,42.352261,5194,5.194,23.63333333,0.393888889
374,-71.0790969,42.3348756,-71.099855,42.346171,3390,3.39,14.68333333,0.244722222
375,-71.0833545,42.3281898,-71.09788,42.344763,3556,3.556,17.65,0.294166667
376,-71.099855,42.346171,-71.0790969,42.3348756,3650,3.65,16.6,0.276666667
377,-71.056868,42.360583,-71.1065,42.338629,5905,5.905,23.78333333,0.396388889
378,-71.088496,42.335911,-71.060868,42.366231,6133,6.133,24.75,0.4125
379,-71.129791,42.36337,-71.070378,42.352096,6749,6.749,23.53333333,0.392222222
380,-71.1065,42.338629,-71.070378,42.352096,3929,3.929,15.73333333,0.262222222
381,-71.068922,42.341522,-71.085918,42.343864,1961,1.961,8.6,0.143333333
382,-71.076847,42.341332,-71.074182,42.338623,440,0.44,2.15,0.035833333
383,-71.055547,42.352175,-71.09788,42.344763,5155,5.155,21.81666667,0.363611111
384,-71.05896,42.354594,-71.088496,42.335911,3825,3.825,15.11666667,0.251944444
385,-71.070378,42.352096,-71.129791,42.36337,7127,7.127,24.06666667,0.401111111
386,-71.060868,42.366231,-71.085954,42.348717,4527,4.527,17.2,0.286666667
387,-71.089886,42.350851,-71.085954,42.348717,861,0.861,5.966666667,0.099444444
388,-71.085954,42.348717,-71.09788,42.344763,1360,1.36,7.083333333,0.118055556
389,-71.0790969,42.3348756,-71.045461,42.351821,4141,4.141,17.65,0.294166667
390,-71.09788,42.344763,-71.060868,42.366231,5444,5.444,23.26666667,0.387777778
391,-71.060868,42.366231,-71.088496,42.335911,5901,5.901,23.93333333,0.398888889
392,-71.088496,42.335911,-71.077303,42.349673,2099,2.099,8.766666667,0.146111111
393,-71.09788,42.344763,-71.088088,42.347265,1049,1.049,4.233333333,0.070555556
394,-71.05896,42.354594,-71.146452,42.357247,8912,8.912,29.23333333,0.487222222
395,-71.085918,42.343864,-71.13802,42.361667,6307,6.307,25.15,0.419166667
396,-71.076163,42.347433,-71.074182,42.338623,1344,1.344,6.2,0.103333333
397,-71.1065,42.338629,-71.0833545,42.3281898,3297,3.297,16.4,0.273333333
398,-71.146452,42.357247,-71.076163,42.347433,6546,6.546,23.51666667,0.391944444
399,-71.059364,42.359677,-71.096831,42.349046,4302,4.302,17.76666667,0.296111111
400,-71.059364,42.359677,-71.129791,42.36337,7897,7.897,28.18333333,0.469722222
401,-71.076847,42.341332,-71.059364,42.359677,3212,3.212,13.18333333,0.219722222
402,-71.0790969,42.3348756,-71.074182,42.338623,580,0.58,2.25,0.0375
403,-71.074182,42.338623,-71.137313,42.353334,6387,6.387,28.33333333,0.472222222
404,-71.07403,42.334057,-71.09788,42.344763,2967,2.967,13.15,0.219166667
405,-71.0790969,42.3348756,-71.05896,42.354594,2894,2.894,12.2,0.203333333
406,-71.060868,42.366231,-71.070378,42.352096,3138,3.138,12.4,0.206666667
407,-71.099855,42.346171,-71.076847,42.341332,2531,2.531,11.51666667,0.191944444
408,-71.076163,42.347433,-71.085954,42.348717,1131,1.131,5.45,0.090833333
409,-71.13802,42.361667,-71.129791,42.36337,815,0.815,3.433333333,0.057222222
410,-71.129791,42.36337,-71.055407,42.356755,8643,8.643,32.5,0.541666667
411,-71.0790969,42.3348756,-71.076847,42.341332,1008,1.008,4.35,0.0725
412,-71.0790969,42.3348756,-71.077303,42.349673,2114,2.114,9.783333333,0.163055556
413,-71.085954,42.348717,-71.050699,42.357143,3410,3.41,17,0.283333333
414,-71.045461,42.351821,-71.119581,42.365074,8600,8.6,31.56666667,0.526111111
415,-71.076163,42.347433,-71.070378,42.352096,935,0.935,5.783333333,0.096388889
416,-71.096831,42.349046,-71.129791,42.36337,4182,4.182,14.71666667,0.245277778
417,-71.089886,42.350851,-71.066289,42.351146,2713,2.713,13.68333333,0.228055556
418,-71.050877,42.363871,-71.056868,42.360583,816,0.816,3.583333333,0.059722222
419,-71.056868,42.360583,-71.146452,42.357247,9592,9.592,32.45,0.540833333
420,-71.070378,42.352096,-71.146452,42.357247,7950,7.95,25.83333333,0.430555556
421,-71.088088,42.347265,-71.066289,42.351146,2293,2.293,9.9,0.165
422,-71.088088,42.347265,-71.105221,42.334073,2510,2.51,8.033333333,0.133888889
423,-71.050699,42.357143,-71.074182,42.338623,3532,3.532,15.26666667,0.254444444
424,-71.073644,42.350989,-71.068922,42.341522,1338,1.338,8.716666667,0.145277778
425,-71.066289,42.351146,-71.088496,42.335911,2619,2.619,10.61666667,0.176944444
426,-71.088088,42.347265,-71.070378,42.352096,1558,1.558,6.483333333,0.108055556
427,-71.0833545,42.3281898,-71.056067,42.362811,5117,5.117,22.1,0.368333333
428,-71.055547,42.352175,-71.129791,42.36337,8403,8.403,29.18333333,0.486388889
429,-71.077303,42.349673,-71.066289,42.351146,1421,1.421,7.2,0.12
430,-71.094734,42.331567,-71.068922,42.341522,2902,2.902,12.2,0.203333333
431,-71.13802,42.361667,-71.059364,42.359677,8613,8.613,30.68333333,0.511388889
432,-71.13802,42.361667,-71.085918,42.343864,7737,7.737,29.38333333,0.489722222
433,-71.088088,42.347265,-71.055547,42.352175,2805,2.805,12.76666667,0.212777778
434,-71.073644,42.350989,-71.0833545,42.3281898,3452,3.452,17.23333333,0.287222222
435,-71.077303,42.349673,-71.096831,42.349046,2042,2.042,10.6,0.176666667
436,-71.074182,42.338623,-71.050699,42.357143,3232,3.232,14.31666667,0.238611111
437,-71.094734,42.331567,-71.129791,42.36337,7553,7.553,29.5,0.491666667
438,-71.077303,42.349673,-71.1065,42.338629,3121,3.121,13.06666667,0.217777778
439,-71.077303,42.349673,-71.089886,42.350851,1433,1.433,7.55,0.125833333
440,-71.146452,42.357247,-71.056868,42.360583,10947,10.947,39.61666667,0.660277778
441,-71.077303,42.349673,-71.0833545,42.3281898,3573,3.573,16.25,0.270833333
442,-71.068922,42.341522,-71.073644,42.350989,1705,1.705,8.266666667,0.137777778
443,-71.055407,42.356755,-71.094734,42.331567,5153,5.153,20.76666667,0.346111111
444,-71.045461,42.351821,-71.085918,42.343864,4809,4.809,21.51666667,0.358611111
445,-71.137313,42.353334,-71.068922,42.341522,6583,6.583,24.73333333,0.412222222
446,-71.089886,42.350851,-71.059364,42.359677,3500,3.5,14.96666667,0.249444444
447,-71.094734,42.331567,-71.089886,42.350851,2882,2.882,12.96666667,0.216111111
448,-71.119581,42.365074,-71.09788,42.344763,4668,4.668,20.86666667,0.347777778
449,-71.119581,42.365074,-71.076163,42.347433,5573,5.573,23.05,0.384166667
450,-71.123831,42.352261,-71.0790969,42.3348756,5797,5.797,22.5,0.375
451,-71.076847,42.341332,-71.068922,42.341522,820,0.82,3.066666667,0.051111111
452,-71.073644,42.350989,-71.088496,42.335911,2308,2.308,11.56666667,0.192777778
453,-71.129791,42.36337,-71.13802,42.361667,815,0.815,3.55,0.059166667
454,-71.060868,42.366231,-71.076847,42.341332,5003,5.003,20.76666667,0.346111111
455,-71.0833545,42.3281898,-71.129791,42.36337,8181,8.181,35.08333333,0.584722222
456,-71.123831,42.352261,-71.055547,42.352175,6043,6.043,22.43333333,0.373888889
457,-71.059364,42.359677,-71.0790969,42.3348756,4176,4.176,17.3,0.288333333
458,-71.129791,42.36337,-71.090179,42.341814,7497,7.497,28.78333333,0.479722222
459,-71.050699,42.357143,-71.085954,42.348717,4307,4.307,17.43333333,0.290555556
460,-71.088496,42.335911,-71.137313,42.353334,6295,6.295,26.53333333,0.442222222
461,-71.077303,42.349673,-71.045461,42.351821,2997,2.997,14.31666667,0.238611111
462,-71.105884,42.350075,-71.07403,42.334057,3650,3.65,15.53333333,0.258888889
463,-71.123831,42.352261,-71.068922,42.341522,5616,5.616,22.05,0.3675
464,-71.094734,42.331567,-71.076163,42.347433,2505,2.505,9.383333333,0.156388889
465,-71.085954,42.348717,-71.055407,42.356755,3309,3.309,16.15,0.269166667
466,-71.137313,42.353334,-71.076847,42.341332,5903,5.903,21.78333333,0.363055556
467,-71.056868,42.360583,-71.060868,42.366231,940,0.94,4.95,0.0825
468,-71.129791,42.36337,-71.099855,42.346171,4569,4.569,18.16666667,0.302777778
469,-71.137313,42.353334,-71.076163,42.347433,5440,5.44,18.9,0.315
470,-71.076847,42.341332,-71.0833545,42.3281898,2059,2.059,8.6,0.143333333
471,-71.102797,42.337171,-71.076163,42.347433,2936,2.936,10.98333333,0.183055556
472,-71.146452,42.357247,-71.044624,42.353412,11906,11.906,43.96666667,0.732777778
473,-71.076163,42.347433,-71.094734,42.331567,2495,2.495,9.15,0.1525
474,-71.05896,42.354594,-71.129791,42.36337,8089,8.089,27.45,0.4575
475,-71.105884,42.350075,-71.088496,42.335911,3440,3.44,14.01666667,0.233611111
476,-71.105221,42.334073,-71.096831,42.349046,3635,3.635,14.36666667,0.239444444
477,-71.076847,42.341332,-71.050699,42.357143,3509,3.509,15.16666667,0.252777778
478,-71.050699,42.357143,-71.068922,42.341522,3128,3.128,13.61666667,0.226944444
479,-71.060868,42.366231,-71.129791,42.36337,8279,8.279,28.16666667,0.469444444
480,-71.085954,42.348717,-71.137313,42.353334,4620,4.62,20.3,0.338333333
481,-71.088088,42.347265,-71.123831,42.352261,3776,3.776,16.76666667,0.279444444
482,-71.102797,42.337171,-71.045461,42.351821,5973,5.973,24.63333333,0.410555556
483,-71.129791,42.36337,-71.102797,42.337171,4626,4.626,18.51666667,0.308611111
484,-71.0790969,42.3348756,-71.059364,42.359677,3514,3.514,14.56666667,0.242777778
485,-71.0833545,42.3281898,-71.076847,42.341332,1900,1.9,7.933333333,0.132222222
486,-71.066289,42.351146,-71.074182,42.338623,2198,2.198,10.33333333,0.172222222
487,-71.07403,42.334057,-71.05896,42.354594,3002,3.002,12.88333333,0.214722222
488,-71.068922,42.341522,-71.123831,42.352261,5680,5.68,25.05,0.4175
489,-71.07403,42.334057,-71.105884,42.350075,3700,3.7,18.05,0.300833333
490,-71.056067,42.362811,-71.085918,42.343864,5470,5.47,22.96666667,0.382777778
491,-71.09788,42.344763,-71.1065,42.338629,1707,1.707,6.833333333,0.113888889
492,-71.05896,42.354594,-71.07403,42.334057,3419,3.419,13.21666667,0.220277778
493,-71.0790969,42.3348756,-71.050699,42.357143,3811,3.811,16.56666667,0.276111111
494,-71.060868,42.366231,-71.0790969,42.3348756,4843,4.843,20.65,0.344166667
495,-71.068922,42.341522,-71.060868,42.366231,3447,3.447,14.26666667,0.237777778
496,-71.099855,42.346171,-71.068922,42.341522,3211,3.211,14.45,0.240833333
497,-71.060868,42.366231,-71.085918,42.343864,4873,4.873,19.75,0.329166667
498,-71.089886,42.350851,-71.09788,42.344763,1147,1.147,5.95,0.099166667
499,-71.094734,42.331567,-71.055407,42.356755,4958,4.958,19.83333333,0.330555556
500,-71.074182,42.338623,-71.044624,42.353412,4090,4.09,17.15,0.285833333
501,-71.137313,42.353334,-71.055547,42.352175,7010,7.01,25.11666667,0.418611111
502,-71.0790969,42.3348756,-71.060868,42.366231,4569,4.569,18.71666667,0.311944444
503,-71.060868,42.366231,-71.13802,42.361667,9056,9.056,31.25,0.520833333
504,-71.068922,42.341522,-71.09788,42.344763,3453,3.453,14.56666667,0.242777778
505,-71.070378,42.352096,-71.0790969,42.3348756,2560,2.56,12.93333333,0.215555556
506,-71.094734,42.331567,-71.088088,42.347265,2304,2.304,9.666666667,0.161111111
507,-71.088496,42.335911,-71.123831,42.352261,5079,5.079,21.58333333,0.359722222
508,-71.055407,42.356755,-71.076163,42.347433,3059,3.059,13.66666667,0.227777778
509,-71.099855,42.346171,-71.123831,42.352261,3118,3.118,14.01666667,0.233611111
510,-71.1065,42.338629,-71.074182,42.338623,3368,3.368,14.98333333,0.249722222
511,-71.1065,42.338629,-71.07403,42.334057,3395,3.395,14.96666667,0.249444444
512,-71.060868,42.366231,-71.056067,42.362811,761,0.761,5.05,0.084166667
513,-71.085954,42.348717,-71.088496,42.335911,1965,1.965,9.216666667,0.153611111
514,-71.146452,42.357247,-71.102797,42.337171,5352,5.352,20.3,0.338333333
515,-71.055547,42.352175,-71.050699,42.357143,734,0.734,3.166666667,0.052777778
516,-71.076847,42.341332,-71.09788,42.344763,2597,2.597,10.96666667,0.182777778
517,-71.129791,42.36337,-71.089886,42.350851,6161,6.161,21.46666667,0.357777778
518,-71.076163,42.347433,-71.09788,42.344763,2988,2.988,12.08333333,0.201388889
519,-71.076163,42.347433,-71.137313,42.353334,5941,5.941,25.56666667,0.426111111
520,-71.055407,42.356755,-71.105221,42.334073,5971,5.971,23.46666667,0.391111111
521,-71.1065,42.338629,-71.088088,42.347265,2372,2.372,9.25,0.154166667
522,-71.051601,42.35977,-71.119581,42.365074,7849,7.849,29.3,0.488333333
523,-71.0790969,42.3348756,-71.129791,42.36337,6968,6.968,29.21666667,0.486944444
524,-71.099855,42.346171,-71.129791,42.36337,4870,4.87,20.25,0.3375
525,-71.045461,42.351821,-71.05896,42.354594,1540,1.54,7.3,0.121666667
526,-71.055407,42.356755,-71.085954,42.348717,4079,4.079,15.86666667,0.264444444
527,-71.0833545,42.3281898,-71.089886,42.350851,3510,3.51,18.55,0.309166667
528,-71.076163,42.347433,-71.102797,42.337171,3145,3.145,11.08333333,0.184722222
529,-71.102797,42.337171,-71.0833545,42.3281898,3095,3.095,16.45,0.274166667
530,-71.060868,42.366231,-71.055547,42.352175,2229,2.229,10.38333333,0.173055556
531,-71.102797,42.337171,-71.056067,42.362811,6043,6.043,25.65,0.4275
532,-71.068922,42.341522,-71.137313,42.353334,6896,6.896,29.98333333,0.499722222
533,-71.060868,42.366231,-71.137313,42.353334,8099,8.099,28.58333333,0.476388889
534,-71.0833545,42.3281898,-71.1065,42.338629,3417,3.417,15.88333333,0.264722222
535,-71.076163,42.347433,-71.066289,42.351146,1189,1.189,7.016666667,0.116944444
536,-71.076163,42.347433,-71.129791,42.36337,6780,6.78,26.68333333,0.444722222
537,-71.129791,42.36337,-71.074182,42.338623,7999,7.999,31.61666667,0.526944444
538,-71.060868,42.366231,-71.056868,42.360583,981,0.981,5.316666667,0.088611111
539,-71.085918,42.343864,-71.070378,42.352096,1934,1.934,7.033333333,0.117222222
540,-71.070378,42.352096,-71.13802,42.361667,7904,7.904,27.13333333,0.452222222
541,-71.088088,42.347265,-71.077303,42.349673,1011,1.011,4.9,0.081666667
542,-71.13802,42.361667,-71.094734,42.331567,7932,7.932,28.73333333,0.478888889
543,-71.077303,42.349673,-71.070378,42.352096,686,0.686,3.783333333,0.063055556
544,-71.09788,42.344763,-71.137313,42.353334,4639,4.639,19.95,0.3325
545,-71.088088,42.347265,-71.056868,42.360583,3628,3.628,16.46666667,0.274444444
546,-71.129791,42.36337,-71.088496,42.335911,8420,8.42,31.91666667,0.531944444
547,-71.0833545,42.3281898,-71.050699,42.357143,4704,4.704,20.15,0.335833333
548,-71.0833545,42.3281898,-71.074182,42.338623,1472,1.472,5.833333333,0.097222222
549,-71.096831,42.349046,-71.056067,42.362811,5595,5.595,21.36666667,0.356111111
550,-71.102797,42.337171,-71.146452,42.357247,5379,5.379,20.7,0.345
551,-71.050699,42.357143,-71.094734,42.331567,5381,5.381,22.33333333,0.372222222
552,-71.055407,42.356755,-71.045461,42.351821,1128,1.128,5.466666667,0.091111111
553,-71.123831,42.352261,-71.089886,42.350851,3310,3.31,12.73333333,0.212222222
554,-71.0833545,42.3281898,-71.102797,42.337171,3103,3.103,15.08333333,0.251388889
555,-71.070378,42.352096,-71.088088,42.347265,1728,1.728,10.03333333,0.167222222
556,-71.094734,42.331567,-71.056067,42.362811,5459,5.459,22.8,0.38
557,-71.094734,42.331567,-71.090179,42.341814,1663,1.663,7.016666667,0.116944444
558,-71.123831,42.352261,-71.076163,42.347433,4473,4.473,16.21666667,0.270277778
559,-71.085918,42.343864,-71.076847,42.341332,1349,1.349,5.766666667,0.096111111
560,-71.085954,42.348717,-71.13802,42.361667,5993,5.993,24.05,0.400833333
561,-71.088088,42.347265,-71.090179,42.341814,969,0.969,3.7,0.061666667
562,-71.088496,42.335911,-71.09788,42.344763,1989,1.989,9.55,0.159166667
563,-71.044624,42.353412,-71.07403,42.334057,4386,4.386,15.95,0.265833333
564,-71.070378,42.352096,-71.055407,42.356755,1973,1.973,10.66666667,0.177777778
565,-71.09788,42.344763,-71.056067,42.362811,4988,4.988,22.26666667,0.371111111
566,-71.096831,42.349046,-71.123831,42.352261,2245,2.245,7.85,0.130833333
567,-71.060868,42.366231,-71.063348,42.354979,1905,1.905,8.966666667,0.149444444
568,-71.05896,42.354594,-71.074182,42.338623,2823,2.823,11.35,0.189166667
569,-71.146452,42.357247,-71.070378,42.352096,9053,9.053,31.3,0.521666667
570,-71.050699,42.357143,-71.07403,42.334057,3625,3.625,16.21666667,0.270277778
571,-71.056868,42.360583,-71.129791,42.36337,8769,8.769,30.68333333,0.511388889
572,-71.073644,42.350989,-71.137313,42.353334,7244,7.244,26.03333333,0.433888889
573,-71.060868,42.366231,-71.099855,42.346171,5642,5.642,20.73333333,0.345555556
574,-71.076847,42.341332,-71.073644,42.350989,1483,1.483,6.95,0.115833333
575,-71.085954,42.348717,-71.073644,42.350989,1131,1.131,6,0.1
576,-71.09788,42.344763,-71.089886,42.350851,1966,1.966,10.08333333,0.168055556
577,-71.076847,42.341332,-71.085918,42.343864,1105,1.105,5,0.083333333
578,-71.074182,42.338623,-71.105828,42.347527,3740,3.74,17.33333333,0.288888889
579,-71.056067,42.362811,-71.085954,42.348717,5124,5.124,20.41666667,0.340277778
580,-71.07403,42.334057,-71.050699,42.357143,3919,3.919,17.26666667,0.287777778
581,-71.105828,42.347527,-71.074182,42.338623,3589,3.589,17.55,0.2925
